id,title,description,label,label_text
10866,PHILADELPHIA EXCHANGE SETS FAR EAST MARKETING,"The <Philadelphia Stock Exchange> said it has established a Far East marketing division based in Hong Kong to try to broaden participation among international banks, multinational corporations and trading firms in its foreign currency options market. The exchange said the new division will shortly open a representative office in Tokyo. Reuter",5,other
15218,GENERAL MOTORS <GM> SETS SHUTDOWN DATES,"General Motors Corp said it set dates to shut down two of its truck and bus facilities that had been slated for closure. General Motors said its number one line at its Flint, Mich., truck and bus assembly plant will be closed May 29. The company said the closing was in line with its announcement last November that it would close 11 plants. At that time, General Motors said the line would be closed ""by August."" At Flint, ""layoffs could reach 2,000,"" the automaker said. Some 1,400 workers on the line will be transferred to other locations or put in a job placement program. The second line at the plant is not affected. General Motors also said it will close the truck and bus plant in St. Louis on August seven. General Motors did not specify how many of the 2,200 workers at the facility would be laid off, but said ""many of those employees will be transferring toother General Motors operations in the area."" In the automaker's previous announcement, it said the facility would be closed by ""mid-1987."" General Motors said the full-size pickup trucks currently being built of Flint's Line One are being replaced by a new full-size pickup truck being assembled at Fort Wayne, Ind., and at renovated plants in Pontiac, Mich., and Oshawa, Ont. The St. Louis plant makes full-size pickup trucks, including crew cab models. The production is being phased out as the Fort Wayne, Pontiac and Oshawa plant begin to produce General Motors' new redesigned 1988 full-size pickup. Crew cab truck output is",5,other
11798,U.K. MONEY MARKET GIVEN 689 MLN STG EARLY HELP,"The Bank of England said it had provided the money market with early assistance of 689 mln stg in response to an early round of bill offers from the discount houses. This compares with the Bank's estimate that the system would face a shortage of around 1.2 billion stg today. The central bank made outright purchases of bank bills comprising 347 mln stg in band one at 9-7/8 pct, 207 mln stg in band two at 9-13/16 pct and 135 mln stg in band three at 9-3/4 pct. REUTER",4,money-fx
5631,U.S. MONEY MANAGERS MAY LEAN TO STOCKS VS BONDS,"U.S. money managers and investment advisors said they expect stocks to continue to outperform bonds, but some are hedging bets by keeping roughly half of portfolios in bonds and cash for quick investment shifts. Merrill Lynch said its new asset mix report due today will urge weightings of 50 pct stock, 35 pct bonds and 15 pct cash versus 40 pct bonds, 35 pct stock and 25 pct cash previously. ""We believe an overweighting in stocks is warranted because of the positive momentum of corporate earnings,"" said Christine Lisec-Tinto, Merrill senior investment strategist. Lisec-Tinto, who formulated Merrill's latest asset mix recommendations with new chief investment strategist Charles Clough, said there may be some consolidation of recent stock price gains, but the market appears to have good potential. Through Friday, stock prices as measured by the Dow Jones Industrial Average surged 19.13 pct in 1987. Meanwhile, the Shearson Lehman Treasury bond price index edged up 0.4 pct. ""We believe that the equity market has much more upside potential than the bond market,"" Chrysler Corp <C> treasurer Fred Zuckerman said. He said ""interest rates are not coming down and I would not bet a lot that they will come down sharply."" Chrysler's 3.5 billion pension fund last week sold 405 mln dlrs of corporate bonds in the first of two planned sales of slightly less than one billion dlrs of corporates. Zuckerman told Reuters the proceeds will be used to buy stock to bring equities to 50 pct or more of ",5,other
18593,USX <X> OFFERS CONVERTIBLE PREFERRED,USX Corp announced a public offering of 250 mln dlrs of convertible exchangeable cumulative preference stock underwritten by Morgan Stanley and Co Inc and FIrst Boston Corp. USX said the proceeds will be used to redeem its currently outstanding 2.25 dlrs convertible exchangeable cumulative preference stock. USX said the new stock will be offered at 50 dlrs a share and will have a dividend of 3.50 dlrs a share per year. Reuter,5,other
10380,INDIA COOL TO LIMITED U.S. SUPERCOMPUTER OFFER,"Indian officials responded coolly to a reported U.S. Offer to sell India a supercomputer less powerful than it sought, saying it showed Washington's lack of sensitivity to Indian concerns. Asked about a New York Times report that the United States had offered New Delhi a supercomputer generations behind the type it requested, an official told Reuters, ""If the U.S. is doing that they have not been sensitive to Indian concerns."" He declined to confirm the report directly but said India had received an offer of a supercomputer from the United States ""and we are considering it."" Sounding disappointed and dismayed he added, ""We do not wish at this stage to say whether it is the computer we were looking for, or a more or less powerful model."" The official, who asked to remain anonymous, added: ""An announcement will be made in 10 days to two weeks time."" India has sought for more than two years to buy an advanced supercomputer primarily for monsoon forecasting. But the sale has been held up by U.S. Security concerns prompted by India's closeness to the Soviet Union, its chief arms supplier. Reuter",5,other
9990,RICOH REORGANIZES U.S. UNITS,"Ricoh Corp, the U.S. unit of Japan-based <Ricoh Ltd>, said it merged Ricoh Systems Inc into Ricoh Corp. The U.S. unit also purchased Ricoh Electronics Inc from the parent company. The company said the reorganization unites the sales, research and development, and manufacturing operations of all the U.S. units. Reuter",5,other
14084,FHLBB CHANGES SHORT-TERM DISCOUNT NOTE RATES,The Federal Home Loan Bank Board adjusted the rates on its short-term discount notes as follows: MATURITY NEW RATE OLD RATE MATURITY 30-176 days 5.00 pct 5.00 pct 30-176 days 177-195 days 5.85 pct 5.83 pct 177-195 days 196-271 days 5.00 pct 5.00 pct 196-271 days 272-295 days 5.93 pct 5.91 pct 272-295 days 296-341 days 5.00 pct 5.00 pct 296-341 days 342-346 days 5.90 pct 5.90 pct 342-346 days 347-360 days 5.00 pct 5.00 pct 347-360 days Reuter,5,other
6939,CUBAN SUGAR OUTPUT SEEN AT 7.5 MLN TONNES,"Cuban sugar output this season (1986/87) is put at around 7.5 mln tonnes raw value by broker C.Czarnikow in its monthly sugar market review. Allowing for around 700,000 tonnes for the current year's domestic usage it would leave around 6.8 mln tonnes for export of which, Czarnikow estimates, about 3.7 mln tonnes will be taken by the USSR, 1.530 mln by other socialist countries and the remainder for delivery to non-socialist bloc destinations. Czarnikow also estimated USSR 1986/87 production at 8.75 mln tonnes raw value which when added to the 3.7 mln imports from Cuba and set against its estimated domestic and export needs of 14.2 mln tonnes will leave a gap of 1.75 mln tonnes to be acquired from the world market. Soviet purchases to date may not be far short of that quantity, Czarnikow said. Reuter",5,other
16334,CBT MMI STOCK INDEX FUTURES TO EXPIRE THURSDAY,"The Chicago Board of Trade's (CBT) April Major Market Index (MMI) stock index futures will expire 1515 CDT Thursday instead of Friday because of the Good Friday holiday, the exchange said. The Chicago Board Options Exchange said April options on the Standard and Poor's 100 and 500 stock indexes, currency options and about one-third of the listed individual equity options will expire at their normal time Saturday, April 18, although the last day of trading will be Thursday in those contracts. Reuter",5,other
11068,MORRISON <MORR> SETS SHAREHOLDER RIGHTS PLAN,Morrison Inc said its board adopted a shareholder rights plan to deter any possible hostile takeover of the company. It said details of the plan will be released shortly. A record date of April 10 was set for the distribution of the rights to shareholders. Reuter,5,other
14263,ACME PRECISION <ACL> SETS HOLDER VOTE ON BUYOUT,"Acme Precision Products Inc said it set its annual meeting for May 14 for shareholders to vote on the proposed management-led leveraged buyout of the company. The record date for the meeting will be April 16, with proxy materials to be sent to shareholders on or before April 20. The buyout proposal, which was previously announced, will be structured as a one for 100,000 reverse stock split. It must be approved by a majority of shareholders. Acme Precision has 1,008,857 shares outstanding. Reuter",1,acq
9108,"PS GROUP <PSG>, USAIR <U> MOVE UP DEADLINE","PS Group Inc said it and USAir Group agreed to move up the completion date of USAir's acquisition of Pacific Southwest Airlines to April 30 from September 30 originally. If the acquisition does not take place by April 30, either party may terminate the agreement, the company said. The deadline has been moved up because the Department of Transportation and PS Group shareholders have already approved the transaction, the company said. A Teamsters Union agreement to certain labor contract conditions remains to be resolved under the pact. Reuter",1,acq
19335,BEST BUY <BBUY.O> FILES 30 MLN DLR DEBT OFFERING,"Best Buy Co Inc said it filed a registration statement with the Securities and Exchange Commission for a proposed offering of 30 mln dlrs of subordinated extendable notes. Underwriters are led by Piper, Jaffray and Hopwood Inc. Financing is expected to be completed within 30 days, the company said. Proceeds will be used to fund the company's planned expansion. Reuter",5,other
19710,CLEOPATRA KOHLIQUE INC <CLEO.O> YEAR NET,"year ended March 31 Shr three cts vs 11 cts Net 384,723 vs 800,137 Revs 5.1 mln vs 3.5 mln Reuter",0,earn
4866,"NYSE, NYFE MOVE INDEX FUTURES/OPTIONS EXPIRATION","The New York Stock Exchange said it and its New York Futures Exchange affiliate will move the expiration of their respective index options and index futures contracts to the opening of trading in the underlying stock on each expiration Friday from the close of trading. The exchange said it has submitted the changes to the Securities and Exchange Commission and the Commodity Futures Trading Commission for approval. The exchange said, ""The NYSE has long advocated settlement in the morning rather than at the close of trading as a practical way to deal with order imbalances and price volatility which historically occur on so-called ""triple witching days."" The triple witching hour falls four times a year when individual stock options, stock index futures and options on stock indexes all expire on the third Friday of the month, which has led to volatile last-hour market swings. On the last triple witching Friday, December 19, the NYSE traded almost 85 mln shares at the close of the market. The next triple witching hour will take place Friday, March 20. The exchange said, ""Morning settlement would expose order imbalances to the full sunlight of public disclosure, ensure the broadest dissemination of market information, and facilitate the participation of all interested investors."" Reuter",5,other
8440,"IRAQ REPORTS ATTACKS ON SUPERTANKER, OIL TARGETS","Iraq said today its warplnes had attacked a supertanker and four Iranian oil sites and vowed to keep up such raids until the Gulf war ends. The surprise escalation of attacks on oil installations broke more than a month-long lull in Iraqi air force action. It also followed celebrations yesterday of what Baghdad hailed as Iran's failure to achieve victory during the Iranian year which ended on Saturday. A high command communique said warplanes hit the western jetty at Iran's Kharg island oil terminal in the afternoon and struck a supertanker nearby at the same time. The Kharg terminal, attacked about 135 times since August 1985, was last raided in January. The communique did not identify the supertanker, but said columns of smoke were seen billowing from it. In London, Lloyds insurance said the 162,046-ton Iranian tanker Avaj was hit on Saturday, when Iraq reported an earlier Gulf attack. But there has been no independent confirmation of today's supertanker attack nor of other raids on shipping reported by Baghdad in the past 24 hours. The last confirmed Iraqi attack took place on March eight, when the Iranian tanker Khark-5 was hit south of Kharg. Iraqi warplanes also struck Iran's offshore oilfields at Nowruz, Cyrus and Ardeshir in northern gulf, some 80 km (50 miles) west of Kharg island, today's communique said. The three oilfields have been raided several times in the past three years. Oil sources said they were not crucially important to Iran's oil export trade. A second",5,other
19697,VERNITRON <VRN> SETS NEW RECORD DATE,"Vernitron Corp said it has set a new record date of July 10 for shareholders entitled to vote on the proposed merger of Vernitron with <SB Holding Corp>. The original record date was May 26. Vernitron said that it currently expects the special shareholder meeting concerning the merger will be held in August. Following its tender offer in November 1986, SB Holding holds 55.2 pct of Vernitron, a maker of electromechanical components and related products and services. Reuter",1,acq
2934,SONO-TEK IN INITIAL OFFERING,"<Sono-Tek Corp> said it began an initial public offering of 400,000 shares at a price of five dlrs per share. Proceeds will be used to repay debt, product development, expansion of facilities and working capital. Reuter",5,other
3819,NATIONWIDE CELLULAR <NCEL> HAS BUY OPTION,"Nationwide Cellular Service Inc said it has acquired an option to purchase rights to about 4,000 subscribers from Americom L.A. Systems, a Los Angeles reseller of mobile telephone service, for 2,750,000 dlrs. It said the option can be exercised within 120 days and would mark its entry into the Los Angeles market. During the option period, it said it will manage American L.A.'s operations. The option is subject to negotiation of a definitive agreement and the receipt of certified financial statements from Americom. Reuter",5,other
8259,ANACOMP <AAC> GETS FUNDS TO BUY DATAGRAPHIX,"Anacomp Inc said it finalized the financing of its 128 mln dlrs purchase of DatagraphiX Inc from General Dynamics Corp <GD>. The financing, arranged by Drexel Burnham Lambert, consists of 90 mln dlrs of bank financing, the private placement of 71 mln dlrs of senior subordinated notes and 25 mln dlrs of convertible preferred stock, it said. DatagraphiX, a manufacturer of microgrpahics equipment has been merged into Anacomp and will be operated as a separate division, Anacomp said. The division is expected to improve results for Anacomp this year. Reuter",1,acq
10678,SUMITOMO MINING <SMIT.T> RAISES NICKEL OUTPUT,"Sumitomo Metal Mining Co said it will raise its monthly nickel output to around 1,750 tonnes from April 1 from 1,650 now because of increased domestic demand, mainly from stainless steel makers. Sumitomo produced 1,800 tonnes of a nickel a month until end-1986, but cut output in January because of stagnant demand, a company official said. Calendar 1987 production is likely to fall to around 20,000 tonnes from 22,000 in 1986 as a result of the first quarter reduction, he said. Sumitomo is Japan's only nickel producer. REUTER",5,other
16322,INTERFINCO SETS 50 MLN SFR FIVE-YEAR CONVERTIBLE,"Interfinco S.A. Of Luxembourg is launching a 50 mln Swiss franc five-year convertible bond with an indicated coupon of 2-1/2 pct, lead manager S.G. Warburg Soditic SA said. The issue, guaranteed by Cofide-Compagnia Finanziaria de Benedetti SpA of Turin, Italy, is convertible into shares of <CIR SpA - Compagnie Industriali Riunite> at an indicated premium of five pct. REUTER",5,other
2517,GREECE REPEATS IT CAN DECIDE ON AEGEAN DRILLING,"Greece, replying to a warning from Turkey that it will stop Athens from seeking oil in the Aegean Sea, repeated today that it has an exclusive right to decide where or when to drill in the area. A government spokesman said in a statement that if Ankara believed Greece was contravening international law, it could bring the issue before the courts. The spokesman was responding to a statement by Turkish Foreign Ministry spokesman Yalim Eralp that Ankara would take action to stop Greece's oil activities beyond its territorial waters as they were a violation of the 1976 Berne accord. Reuter",3,crude
7193,COLONIAL COMMERCIAL CORP <CCOM> 4TH QTR NET,"Shr not given Oper net profit 405,914 vs loss 145,380 Revs 2,446,901 vs 1,295,187 Year Shr not given Oper net profit 1,211,465 vs loss 178,101 Revs 9,085,222 vs 4,995,735 NOTE: Earnings from 1983 on benefit preferred shareholders until preferred shareholders' equity equals or exceeds liquidating and mandatory redemption values. Reuter",0,earn
5307,EXPORT DEVELOPMENT CORP ISSUES EUROYEN BOND,"Export Development Corp is issuing a 15 billion yen eurobond due August 28, 1992 paying 4-1/2 pct and priced at 101-7/8 pct, lead manager Bank of Tokyo International said. The bond is available in denominations of one mln yen and will be listed in Luxembourg. Fees comprise 1-1/4 pct selling concession and 5/8 pct management and underwriting combined. REUTER",5,other
2639,STONE CONTAINER <STO> RAISING PRICES,"Stone Container Corp said that effective April six, prices for all grades of containerboard products will increase 30 dlrs per ton. Stone Container chairman and chief executive officer Roger Stone said that, for example the base price of 42 lb paper delivered to the Northeast, will rise to 380 dlrs a tone from 350 dlrs a ton. The Stone container increase follows International Paper Co's <IP> announcement yesterday it would hike linerboard prices on April six, to 380 per ton from 350 ton, except in the Northeast and West where the new price is 390 per ton. International Paper also said its medium grade linerboard prices would increase to 360 dlrs a ton from 340 dlrs a tone, effective April six, expect in the Northeawst and West, where the news price will be 370 dlrs a ton. Reuter",5,other
6981,U.K. MONEY MARKET DEFICIT FORECAST AT 450 MLN STG,"The Bank of England said it forecast a shortage of around 450 mln stg in the money market today. Among the main factors affecting liquidity, bills maturing in official hands and the take-up of treasury bills will drain some 650 mln stg while a rise in note circulation will take out around 30 mln stg. Partly offsetting these outflows, bankers' balances above target and exchequer transactions will add some 200 mln stg and 35 mln stg to the system respectively. REUTER",4,money-fx
8349,MCDONALD'S <MCD> UP ON REAFFIRMED RECOMMENDATION,"McDonald's Corp rose sharply today after receiving a second recommendation in as many sessions, traders said. Today, analyst Richard Simon of Goldman Sachs and Co reaffirmed his recommendation of the stock and put it on his ""focus list,"" traders familiar with the recommendation said. Simon was unavailable for comment. The stock jumped 2-3/4 to 79-7/8. On Friday, analyst Daniel Lee of Drexel Burnham Lambert Inc reiterated a recommendation of the stock focusing on increased comparable store sales and consistent annual earnings growth. Friday, the stock closed 1-5/8 points higher. Wendy's, another operator of fast food restaurants, rose one to 12-3/4 in active trading. Vague rumors that Wendy's is a takeover candidate continued to circulate Wall Street, traders said. Reuter",0,earn
9838,GENERALE HEAD CALLS FOR BELGIAN BANK FLEXIBILITY,"Belgian banks will need greater flexibility to choose their sphere of operations by 1992, when the European Community is due to introduce free competition in banking throughout the bloc, Generale de Banque SA <GENB.BR> president Eric de Villegas de Clercamp told a news conference. He said at present Belgian and Italian banks were the most restricted in the EC. While German banks were free to hold stakes in commercial companies in which they invested capital, Belgian banks could do so only in severely limited circumstances for short periods. ""The authorities concerned should introduce within a reasonable period major modifications toward greater freedom and flexibility if we want to retain competitiveness with the neighbouring countries,"" de Villegas said. He said the EC authorities envisaged that after 1992 financial institutions would be able to start operations throughout the EC. Since the control of each institution would remain in the hands of the authorities in its country of origin, rules applied in member states could distort competition unless they were harmonised. REUTER",5,other
949,Unilever Plc and Nv combined 1986 pre-tax profit 1.14 billion stg vs 953 mln.,,0,earn
12354,BANGOR HYDRO-ELECTRIC <BANG> GETS APPROVAL,"Bangor Hydro-Electric Co said the Maine PUblic Utilities Commission approved changes in rates effective today that will decrease revenues by about 412,000 dlrs or 0.5 pct. The decrease results from changes in the base rates and in the fuel cost adjustment rate charged by the company. Base rates will decrease by 6.25 mln dlrs due largely to its sale in the Seabrook nuclear power project, a reduction in federal income taxes and lower costs of capital. The base rate assumes a rate of return of 11.57 pct, down from 13.1 pct. Offsetting the decrease, however, is an authorization to increase fuel rates by 5.84 mln dlrs, it said. Reuter",5,other
2699,FIRST WOMEN'S BANK INVESTOR GROUP OFFER EXPIRES,"The investor group owning about 42 pct of the outstanding capital stock of <The First Women's Bank> said a cash tender offer for the bank's remaining outstanding shares at 11 dlrs per share expired on March three. The investors said about 132,000 shares, or about 20 pct of the outstanding, had been tendered. Reuter",1,acq
4556,GEORGIA-PACIFIC <GP> TO REDEEM PREFERRED ISSUES,"Georgia-Pacific Corp said it will redeem all 3,267,019 shares of its outstanding series A, B, B second issue and C adjustible rate convertible preferred stock on April 15. The company said it will redeem all four series at 39 dlrs a share, plus nine cts in dividends accrued from April one to April 15. First quarter preferred dividends will be paid separately on April one to holders of record March six, the company said. It said holders may convert each share of their preferred stock into one share of common through April 15. Reuter",5,other
14603,JAPANESE CRUSHERS BUY CANADIAN RAPESEED,"Japanese crushers bought 5,000 tonnes of Canadian rapeseed in export business overnight for late May/early June shipment, trade sources said. Reuter",5,other
16246,INTERNATIONAL BUSINESS MACHINES CORP <IBM> NET,"1st qtr Shr 1.30 dlrs vs 1.65 dlrs Net 785 mln vs 1.02 billion Gross income 10.68 billion vs 10.13 billion Avg shrs 604.6 mln vs 615.6 mln NOTE: Pretax net 1.34 billion vs 1.83 billion. Sales 6.50 billion vs 6.10 billion, maintenance gross income 1.95 billion vs 1.77 billion, program products gross income 1.40 billion vs 1.15 billion and rentals and other services 825 mln vs 1.10 billion. Reuter",0,earn
14646,SEEQ TECHNOLOGY INC <SEEQ> 2ND QTR MARCH 31,"Shr profit eight cts vs loss 1.84 dlrs Net profit 785,000 vs loss 4,279,000 Revs 10.4 mln vs 8,464,000 Avg shrs 9,649,000 vs 2,664,000 Six Mths Shr loss nine cts vs loss 4.09 dlrs Net loss 262,000 vs loss 9,689,000 Revs 19.2 mln vs 15.6 mln Avg shrs 2,874,000 vs 2,660,000 Reuter",0,earn
7375,"SPRINKEL URGES GREATER GROWTH IN JAPAN, EUROPE","Beryl Sprinkel, chairman of the president's council of economic advisors, said stronger domestic demand growth in Japan and Western Europe is needed to help stimulate U.S. exports without having to rely on futher dollar declines. ""Stronger domestic demand growth in the major foreign industrial countries is needed to engender the much needed expansion of U.S. export markets without having to rely on further dollar depreciation,"" he told the Futures Industry Association. Sprinkel said the recent recovery of domestic demand in Japan and Europe has been one of the weakest in the post-war period. ""Stronger domestic demand growth in the major industrial countries would help give balance to the current world recovery,"" he said. Asked if Japan was not living up to commitments made last month to trading partners, he said recent figures showed Japan's economy grew by about 0.5 pct in the fourth quarter of 1986, ""Not enough to sustain employment growth."" However, Sprinkel said Japan had not reneged on its pledges and was moving toward more stimulative policies, including tax reform. ""I suspect there will be further moves,"" he said. Sprinkel repeated his call for further cuts in U.S. government spending and for resistance to tax increases. ""Reducing the federal government budget deficit by expenditure restraint is needed to preserve the low marginal tax rates achieved by tax reform,"" he said, adding that ""a vote to increase to government expenditures is a vote against tax reform."" Sprink",5,other
11654,GM <GM> LABOR STRIFE PRECURSOR TO TOUGH TALKS,"General Motors Corp's relationship with its hourly employees has turned ugly, and security analysts say the discord forebodes tough talks this fall on a new national labor contract at General Motors. General Motors' dealings with the United Auto Workers, marred in recent months by strikes and a contract rejections, shows few signs of improving as it tries to regain the lead from Ford Motor Co <F> as the richest U.S. auto company. Analysts say the automaker might have to endure a major strike this fall before the situation is resolved. ""There is a lot of tension between the workers and GM,"" says Michael Luckey, analyst with Shearson Lehman Brothers. Last week's four-day walkout by 9,000 UAW workers at Pontiac, Mich., follows longer strikes at two General Motors parts plants in the past year and rejection of proposed contracts at other facilities. Analysts say the Pontiac strike will not be the last to hit the company. Other plant strikes are likely, and chances are high that the UAW will call a company-wide walkout against GM this fall, says Luckey. ""There is a good chance there will be a strike,"" says Salomon Brothers analyst Jean-Claude Gruet. ""GM is acting as if they would welcome a strike,"" said Ron Glantz, analyst with Montgomery Securities. ""It has been my experience the UAW strikes people they don't like. They don't like GM,"" says Glantz. General Motors might also be faced with wildcat strikes, or walkouts by local union units that are not endorsed by the union's centra",5,other
9833,FOOTE MINERAL <FTE> TO MERGE INTO RIO TINTO,"Foote Mineral Co said it has signed a letter of intent to merge into <Rio Tinto-Zinc Corp PLC> for cash. The company said at the time of the acquisition, its assets will include only lithium and ferrosilicon operations. Foote, which is 83 pct owned by Newmont Mining Corp <NEM>, has signed a letter of intent to sell its Cambridge operations and said it is in talks on the sale of its manganese operations with several companies. Foote said Newmont has informally indicated it would vote in favor of the Rio Tinto proposal. Foote said terms of the agreement, including price for the proposed cash transaction, have not been released because they are subject to a continuing due diligence investigation. The company said a definitive merger agreement is expected to be negotiated within six weeks and shareholders are expected to vote on the deal at a meeting expected to be held in June or July. Reuter",1,acq
9547,WASHINGTON GAS LIGHT CO <WGL> HIKES PAYOUT,Qtly div 45 cts vs 44 cts prior Pay May one Record April 10 Reuter,0,earn
12528,LANDMARK SAVINGS <LSA> TO REPURCHASE SHARES,"Landmark Savings Association said its board has authorized the repurchase of up to 100,000 shares, or four pct of its outstanding stock, from time to time over the next 12 months. It said purchases are expected to start around May Four. Reuter",5,other
3434,NEW ZEALAND FOREIGN DEBT EXPECTED TO KEEP FALLING,"New Zealand's total foreign debt will continue to decline as major energy projects are refinanced, Finance Minister Roger Douglas said. Statistics Department figures show total debt fell to 32.94 billion N.Z. Dlrs in the December quarter from 33.42 billion in September, although the government's share rose to 21.32 billion from 20.75 billion. Douglas said in a statement this was due to the boosting of reserves to refinance so-called ""Think Big"" projects. ""These reserves do not add to New Zealand's total indebtedness.... They are money in the bank,"" he said. ""As negotiations to refinance each Think Big project are completed, existing loans will be replaced with debt currently held in reserves for this purpose,"" Douglas added. This in turn will result in a drop in quasi-government and private debt, he said. He said refinancing of projects allowed the government to borrow on more favourable terms and to manage Think Big debts more effectively. ""Both of these will reduce the cost of Think Big to the taxpayer over time,"" he said. ""The refinancing also paves the way to deregulation of the oil industry."" REUTER",5,other
19284,"CANADIAN MONEY SUPPLY M-1 FELL 430 MLN DLRS IN WEEK, BANK OF CANADA SAID",,5,other
3505,PREUSSAG SAYS PAYMENT OF A 1986 DIVIDEND NOT CERTAIN,"A spokesman for Preussag AG <PRSG.F> said it was not yet certain whether the company would pay a dividend on 1986 results He was commenting on a Preussag statement which said results in 1986 were lower than in 1985. Preussag has frequently said its results came under further pressure in 1986 following a difficult year in 1985. Managing board chairman Guenther Sassmannshausen said in December the board would prefer to stick to its policy of not dipping into reserves to pay dividends. The spokesman noted the final dividend decision rests with the supervisory board. The Preussag statement said results fell in 1986 compared with 1985 because declines in earnings in metals, oil and shipping were not entirely compensated by positive trends in the group's other divisions. The spokesman said it was not clear whether the domestic group would show a net profit in 1986, adding this would depend partly on the level of provisions. Preussag cut its 1985 dividend to eight marks from nine marks on 1984 results after parent company net profit dropped to 65.0 mln marks from 103.0 mln the year before. The Preussag world group made a net loss of 13.1 mln marks in 1985 after a net profit of 154.5 mln the year before. Domestic group net profit fell to 77.9 mln from 122.2 mln. The statement said its results in 1986 were affected by unsatisfactory selling prices for metals and oil as well as by poor use of capacity in the supply ship sector. The reduction in natural gas prices in the fourth quarter ",0,earn
15582,"YUGOSLAVIA TO TENDER FOR 100,000 TONNES WHEAT","Yugoslavia will tender April 14 for 100,000 tonnes of wheat, the U.S. Agriculture Department's Counselor in Belgrade said in a field report. The report, dated April 7, said the wheat must be from 1986 and 1987 harvest, and imports of soft wheat from Europe and from other suppliers will not be considered. It said the imports will be used to rebuild the federal reserves and as a result will not be subject to import surcharges. Reuter",5,other
330,U.K. CONFIRMS JANUARY STERLING M3 RISE,"The Bank of England said the broad measure of U.K. Money supply, Sterling M3, rose a seasonally adjusted 1.1 pct in January after a 0.2 pct rise in December. The unadjusted year-on-year rise was 17.6 pct after 18.1 pct in the year to December. The narrow measure of money supply, M0, fell by a seasonally adjusted 0.6 pct in January, and rose by a non-adjusted 4.1 pct year-on-year, the Bank said. The figures confirm provisional data issued by the Bank two weks ago. In December, M0 grew by a seasonally adjusted 1.4 pct and by a non-seasonally adjusted 5.2 pct year-on-year. The Bank said sterling bank lending grew by a non-seasonally adjusted 1.75 billion stg in January. This also confirmed provisional figures issued in February. The measure of private sector liquidity, PSL2, fell 0.2 pct in January, but after seasonal adjustment rose 0.6 pct, the Bank said. The Bank said the public sector contribution to the growth in Sterling M3 was contractionary by about 2.3 billion stg. Within this, the Public Sector Borrowing Requirement (PSBR) showed a repayment of 3.7 billion stg, while the non-bank private sector's holdings of government debt fell by about 1.1 billion stg. There was a fall of 290 mln stg in notes and coin in January, a fall of 1.5 billion stg in non-interest bearing sight deposits, and a rise of 1.6 billion stg in interest bearing sight deposits, the Bank said. REUTER",5,other
21425,J.P. MORGAN AND CO INC 3RD QTR SHR 1.18 DLRS VS 1.15 DLRS,,5,other
1043,BROWNING-FERRIS <BFI>WASTE DISPOSAL SITE CLEARED,"Browning-Ferris Industries Inc said the Colorado Department of Health and the U.S. Environmental Protection Agency have awarded the company permits to build and operate a hazardous waste disposal site near Last Chance, Colo. The company said construction will start this year and take about 12 months, costing about 14 to 16 mln dlrs. It said it has already spent 10 mln dlrs on development costs. The site will not accept materials that react rapidly with air or water, explosives, shock sensitive materials or radioactive wastes, the company said. Reuter",5,other
391,OCCIDENTAL <OXY> UNIT TO REDEEM DEBENTURES,"Occidental Petroleum Corp said its MidCon Corp subsidiary will redeem on March 31 all 269,000 dlrs of its outstanding 10-1/4 pct convertible subordinated debentures due 2009 at 107.18 pct of par. It said interest payable March 31 will be paid in the usual manner to holders of record on March 15. The debentures convert to common stock at 14.168319 dlrs per share, or 70.58 shares per 1,000 dlrs principal amount, through March 31. Holders converting through March 17 will be entitled to receive Occidental's regular quarterly dividend of 62-1/2 cts per share on common stock that is payable April 15. The company said any holders surrendering debentures for conversion after March 15, other than those surrendering for conversion on March 31, will be required to pay to the conversion agent an amount equal to the interest paytable on the debentures on March 31. Reuter",5,other
1828,PAN AM WORLD AIRWAYS TO CUT MANAGEMENT COSTS BY ABOUT 180 MLN DLRS ANNUALLY,,5,other
16555,RJ NABISCO'S <RJR> UNIT SELLS CIGAR BUSINESS,"RJR Nabisco Inc's RJ Reynolds Tobacco USA unit said it reached a definitive agreement to sell Winchester Little Cigar Business to Tobacco Exporters International USA Ltd of Atlanta, the U.S. subsidiary of Rothman's International PLC. Terms were not disclosed. Last week, RJ Reynolds announced the sale of four smoking tobacco brands. These brands and Winchester represent less than one pct of Rj Reynolds Tobacco USA's total sales, which were 4.7 billion dlrs in 1986. Reynolds said the sale is expected to be completed on April 24. The company said it planned to concentrate its resources on the manufacture and sale of cigarettes. Reynolds said that Winchester, introduced in 1971, was a dominant brand in the little cigar market. Reuter",1,acq
11961,U.S. LARD CONSUMPTION IN FEBRUARY,"U.S. factory usage of lard in the production of both edible and inedible products during February totaled 22.0 mln lbs, vs a revised 20.2 mln lbs in January, according to Census Bureau figures. In the year-earlier period, usage, which includes hydrogenated vegetable and animal fats and other oils in process, amounted to 31.4 mln lbs. Usage in February comprised 16.6 mln lbs of edible products and 5.4 mln lbs of inedible products. Total lard usage in the 1986/87 marketing season, which began October 1, amounted to 125.2 mln lbs, vs 185.6 mln lbs in the year-ago period. Reuter",5,other
