id,title,description,label,label_earn
6475,KINDER-CARE INC <KNDR> FIRST QTR NET,"Qtr ends dec 31 Shr one cent vs 15 cts Net 466,000 vs 6,866,000 Revs 123.1 mln vs 93.5 mln NOTE: the company changed its fiscal year end from Aug 31 to Dec 31. qtr prior ended Jan 17, 1986 and included two more weeks than current qtr. current qtr includes loss 899,000 for accounting change. Reuter",1,1
9376,ANHEUSER-BUSCH <BUD> OFFICER RESIGNS,"Anheuser-Busch Cos Inc said Dennis Long, vice president and group executive of the company, and president of its beer subsidiary, Anheuser-Busch Inc, is resigning from the company. The company said it accepted his resignation at a regular meeting of the board of directors. He will be replaced as president of the unit by August Busch III, chairman and president of the company, and chairman and chief executive officer of the unit, the company said. Long said in a statement referring to his resignation: ""I have great respect for Anheuser-Busch and its management team. As president of Anheuser-Busch Inc I assume full responsibility for the actions if its officers and employees and have chosen to resign in the best interest of the company."" Published reports have said Long is under investigation by the company concerning charges of improper conduct by certain employees and suppliers. A spokesman for the company would not comment further about Long's resignation. The company's stock was down 1-1/8 to 34-3/4 this morning. Reuter",0,0
6863,LAURENTIAN GROUP SEES HIGHER SHARE NET,"<Laurentian Group Corp> said it expects 1987 earnings per share will show about the same proportionate increase as in 1986. Last year, the company had 25.7 mln dlrs operating profit, or 76 cts per share, up from 11.1 mln dlrs, or 59 cts per share, in 1985. Shares outstanding increased to 39 mln from 27.8 mln. The American holding company, Laurentian Capital Corp, will show a substantial improvement this year, chairman Claude Castonguay said before the annual meeting. Laurentian Capital Corp, which recently acquired two small U.S. life insurance companies, had 1986 profit of 1.1 mln U.S. dlrs, or eight cts per share, compared to seven mln U.S. dlrs, or 68 cts per share. Castonguay said Laurentian Group Corp, the parent firm, plans to fill out its national financial services distribution system and make further acquisitions if the right opportunity occurs. The company also may expand this year in continental Europe, in conjunction with La Victoire, a French insurance company, he said. Reuter",1,1
12508,MELLON BANK EXPECTS TO REPORT A FIRST QUARTER LOSS OF 55 MLN TO 65 MLN DLRS,,1,1
4234,PERFECTDATA <PERF> IN JOINT LICENSING PACT,PerfectData Corp said it agreed to license certain disk cleaning related patents to the <Texwipe Co>. Reuter,0,0
3498,SOUTH KOREA TO ISSUE EXCHANGE EQUALISATION BONDS,"The South Korean government will float 150 billion won in exchange equalisation bonds this month, Ministry of Finance officials said. The Bank of Korea will issue the bonds, to be launched with an annual interest rate of 11 pct, a bank official said. The float, the first of its kind, is a response to the nation's increasing current account surplus, and is designed to limit the growth in M-2 money supply to 18 pct, he said. South Korea's M-2 supply in February totalled 33,992 billion won, 18.89 pct up on the year-earlier figure. REUTER",0,0
10061,HOME SAVINGS BANK <HMSB> SETS INITIAL DIVIDEND,Qtly div nine cts Pay April 30 Record April six Reuter,1,1
312,SOUTH KOREA TO HOLD CURRENT ACCOUNT SURPLUS DOWN,"South Korea plans to take steps to keep its 1987 current account surplus below five billion dlrs, Economic Planning Board Minister Kim Mahn-je said. Kim told reporters the government would repay loans ahead of schedule and encourage firms to increase imports and investment abroad to prevent the current account surplus from rising too quickly. Last year South Korea's current account surplus was 4.65 billion dlrs. It widened to 622 mln dlrs in January from 484 mln in December and compared with a deficit of 334 mln in January 1986, Bank of Korea figures show. REUTER",0,0
10143,"GM IDLES 1,000 WORKERS AT ONE PLANT, 2,000 GM WORKERS RETURN AT ANOTHER",,0,0
9765,AUSTRIA MAKES TWO BILLION SCHILLING NOTE ISSUE,"Austria is making a two billion schilling issue of floating rate treasury notes carrying interest of 1/8th of a point over the three-month Vienna Interbank Offered Rate (VIBOR), lead manager Oesterreichische Laenderbank AG [OLBV.VI] said. The issue, to be made at par, carries a placing fee of 20 basis points and will be listed in Vienna, a Laenderbank official told Reuters. The issue will have an initial three-year life and the issuer has the right to make two three-year extensions and a further one-year extension to 1997. Payment and closing date is April 23 and redemption will be on the same date at the end of each of the periods. The notes, in one mln schilling denominations, may not be offered in Austria, Britain or the United States. REUTER",0,0
319,INDIAN BUDGET DEFICIT SEEN FUELING INFLATION,"Prime Minister Rajiv Gandhi's fiscal 1987/88 budget has sparked speculation that a large deficit will push up India's moderate inflation rate and that the country's stock markets will experience prolonged uncertainty, economists, politicians and stockbrokers told Reuters. The projected deficit for fiscal 1987/88, ending March, is 56.88 billion rupees, down from an upwardly revised estimate of a record 82.85 billion in fiscal 1986/87. The projected inflation rate for fiscal 1986/87, based on wholesale prices, is 6.5 pct against 3.8 pct in 1985/86. Economists pointed out that the government itself had expressed concern about inflation in its most recent 1986/87 economic survey report published last week. Presenting the budget to parliament on Saturday, Prime Minister Gandhi said a cabinet committee would be appointed to trim large non-development expenditures. The deficit for 1987/88 will not be allowed to exceed the budgeted figure, he said. But few analysts have taken Gandhi's assurance seriously. They say the deficit more than doubled in 1986/87 from an initial estimate of 36.5 billion rupees. Lal Krishna Advani, president of the opposition Bharatiya Janata party, said Gandhi's failure to mention specific measures to cut non-development expenses will push up prices. Economists said increased liquidity in the economy, as reflected by expansion of the M3 aggregate money supply, may cause prices to rise. The survey report showed the M3 rose by 15.7 pct or 185.78 billion rupees ",0,0
4153,DUDLEY TAFT TO PURSUE TAFT BROADCAST <TFB> BID,"Taft Broadcasting Co vice chairman Dudley Taft and Narragansett Capital Inc <NARR> said they intend to pursue their effort to acquire Taft Broadcasting despite the rejection yesterday of their 145 dlr per share offer by the Taft Broadcasting board. Dudley Taft and Narragansett, in a joint statement, said they intend to explore alternatives to achieve the acquisition, including further talks with Taft Broadcasting. They said they are confident that the Taft Broadcasting board will conclude that the resolution of the company's current ""unstable situation"" as quickly as possible is in the best interests of all parties. They said the Taft board did not conclude that their offer was not fair to Taft shareholders. Taft Broadcasting yesterday, however, said financial advisor Goldman, Sachs and Co found the offer to be inadequate. Reuter",0,0
11261,U.S. LEADING INDEX ROSE 0.7 PCT IN FEBRUARY,"The U.S. index of leading indicators rose a seasonally adjusted 0.7 pct in February after a revised 0.5 pct January fall, the Commerce Department said. The department previously said the index fell 1.0 pct in January. The February increase left the index at 187.1 over its 1967 base of 100, and was led by a rise in stock prices. A total of four of nine indicators available for February contributed to the increase in the index. Besides stock prices, they were manufacturers' new orders for consumer goods and materials, average work week and building permits. Five of nine indicators were negative. They were change in sensitive materials prices, money supply, vendor performance, average weekly initial claims for state unemployment insurance, and contracts and orders for plant and equipment. The main factor in the January revision was contracts and orders for plant and equipment, the department said. December also was revised to a 2.4 pct rise from an earlier 2.3 pct rise due to a change in outstanding credit. The index of coincident indicators, which measures the current economy, rose 0.9 pct in February after a decline of 1.3 pct in January and a rise of 0.9 pct in December. The index of lagging indicators, which measures past economic activity, decreased 0.3 pct in February after increasing 1.7 pct in January and falling by 0.5 pct in December. The department said it has suspended net business formation from the leading indicators index because it has deteriorated as a measure o",0,0
9669,USACAFES <USF> UNIT POSTS RECORD WEEKLY SALES,"USACafes LP said sales at its Bonanza Restaurant unit rose 16.6 pct to a record 10.4 mln dlrs for the week ended March 22. That compares with sales of 8,909,000 dlrs for the comparable week last year, the partnership said. USACafes, which said year-to-date sales from the Bonanza chain were up 13 pct, attributed the increase to the budget steakhouse chain's decision to add chicken, seafood and salad entrees to its menu. It said the new entrees now account for two-thirds of the chain's sales. Reuter",0,0
9081,RB INDUSTRIES <RBI> COMPLETES STORE SALES,"RB Industries Inc said it completed the sale of its W and J SLoane Division to Laurence Crink Jr and a group of investors. The definitive agreement provides for a closing on April 1, 1987. The division consists of four W and J Sloane furniture store in Los Angeles and Orange counties. RB Industries also said it recently secured a five-year 8.573 pct secured 9.9-mln-dlr loan on its Irvine property from a major institution. Proceeds will be used to retire existing bank debt, for working capital and to retire a portion of its outstanding 12 pct debentures. Reuter",0,0
4419,OPTROTECH LTD <OPTKF> YEAR NET,"Shr 13 cts vs 50 cts Net 651,397 vs 2,602,120 Revs 26.4 mln vs 21.6 mln NOTE: 1986 net includes gain 291,027 dlr gain from quantity discount rebates on purchases of materials in prior years. Reuter",1,1
4116,TOYOTA MOTOR CREDIT ISSUES 23 BILLION YEN BOND,"Toyota Motor Credit Corp is issuing a 23 billion yen eurobond due April 10, 1992 paying 4-1/2 pct and priced at 101-1/2 pct, lead manager Nomura International Ltd said. The bond is available in denominations of one mln yen and will be listed in Luxembourg. Payment is April 10. Fees comprise 1-1/4 pct selling concession and 5/8 pct for management and underwriting combined. REUTER",0,0
1488,<BRNF LIQUIDATING TRUST> SETS DISTRIBUTIONS,"BRNF Liquidating Trust said trustees declared a 13th liquidating dividend of 1.10 dlrs per unit, payable April One to holders of record of its Series A, B and C certificates on March 18. The trust had paid a 12th liquidating distribution on January 15 amounting to 1.750 dlrs on Series A, 1.815 dlrs on Series B and 1.765 dlrs on Series C certificates. Reuter",1,1
6120,VTX ELECRONICS <VTX> SETS SDTOCK SPLIT,"VTX Electronics Corp said its board declared a five-for-four stock split, payable April Nine to holders of record March 27. Reuter",0,0
3862,PERU GUERRILLAS INTERRUPT TRAIN ROUTE TO MINES,"Maoist guerrillas using dynamite derailed two locomotives and four train wagons, interrupting traffic on Peru's sole railway line linking the capital to the central Andes, where most of the country's mining centres are located, authorities said. Damages was estimated at 800,000 dlrs in the dynamite blast yesterday at Chacapalca, where the explosion wrecked the train laden with minerals and 45 metres of the railway line. Crews hoped to restore traffic to the line later today after clearing the damaged train and repairing the tracks at Chacapalca, 225 km east of the Capital, Lima. An official at Mineroperu comercial (Minpeco), Peru's state minerals marketing firm, said the agency was assessing the situation. There had not been a declaration of force majeure on contracts to ship minerals abroad. Foreign sales of silver, copper, zinc and other minerals earn Peru over half of its export income. Most of the minerals, extracted and refined in the central peruvian andes, are shipped down the central railway to the lima port of callao. Reuter",0,0
14719,DOE RECOMMENDS SPECIAL UNIT TO ENRICH URANIUM,"Energy Secretary John Herrington told Congress that a federally chartered corporation would be the best way to manage and operate the government's uranium enrichment program. He said in a letter to Congressmen that unless the program, now run by the Energy Department, is improved, sales worth five billion dlrs could be lost between 1990 and 2000. The program now has annual commercial sales of about one billion dlrs and holds 50 pct of the free world market for enrichment services. A department official said the world market for enriched uranium for reactors for power utilities is increasingly competitive and private entity could better tap it. The Administration's plan to spin off the department's uranium enrichment operation is in line with it effort to reduce the federal government's role in areas where it feels private enterprise could be more efficient. reuter",0,0
6803,"U.S. TREASURY SETS 10-BILLION DLR MARCH 24 2-YR NOTE SALE, 9.275 BILLION NEW",,0,0
4537,NEW HAMPSHIRE SAVINGS <NHSB> TO BUY BANK,"New Hampshire Savings Bank Corp said it agreed to buy <Seashore Bankshares Inc> in an exchange of stock. According to the terms of the deal, it said Seashore's 61,000 shares will be exchanged for 9.8 mln dlrs of New Hampshire Savings stock. It said Seashore Bankshares has assets of about 46 mln dlrs. Reuter",0,0
6694,TECK TO INCREASE STAKE IN TRILOGY RESOURCE,"<Trilogy Resource Corp> said <Teck Corp> agreed to purchase 4.5 mln Trilogy common shares at one dlr per share in a private placement, which would increase its stake in Trilogy to 37 pct from 29 pct. Trilogy also said its board approved a private placement of 3.5 mln common shares at a price of 90 cts per share to a group of investors. The placement will be made through McNeil Mantha Inc. Reuter",0,0
6686,SERVICE CORP INTERNATIONAL <SRV> SETS QUARTERLY,Qtly div eight cts vs eight cts prior Pay April 30 Record April 16 Reuter,1,1
12192,U.S. FARM REORGANIZATIONS PROVING COSTLY - GAO,"U.S. farmers who reorganize their operations to circumvent a cap on federal payments could add 2.3 billion dlrs to the cost of the government's agricultural programs by 1989, the General Accounting Office, GAO, said. ""We estimate that should the trend in farm reorganizations continue, reorganizations since 1984 could be adding almost 900 mln dlrs annually to program costs by 1989,"" GAO Senior Associate Director Brian Crowley said. ""Cumulative costs for the six-year period, 1984 to 1989, could approach 2.3 billion dlrs,"" he said. Between 1984 and 1986, reorganizations added almost 9,000 new persons to U.S. Agriculture Department payment rolls, Crowley told the House Agriculture Subcommittee on Wheat, Soybeans and Feedgrains. Reuter",0,0
11560,TEXACO <TX> NO COMMENT ON SETTLEMENT STATEMENT,"Texaco Inc said that it had no comment in response to a statement by Pennzoil Co <PZL> chairman J. Hugh Liedtke that any settlement with Texaco must be above the two billion dlrs range. ""We have no commment at this time. We have said in the past that we were willing to discuss a reasonable and economic settlement but have no comment now,"" a Texaco spokeswoman said in response to a Reuter inquiry. Liedtke told a group of security analysts in New york, ""if anyone thinks this (litigation) could be setled in the two billion dlrs range, they're not being realistic."" Liedtke also told analysts Pennzoil would consider any reasonable settlement in its ongoing 11.0-billion-dlr suit with Texaco. Neither Pennzoil nor Texaco has said that any talks were presently underway to resolve the dispute that arose when Pennzoil charged Texaco had improperly wrested control of Getty Corp from Pennzoil. Reuter",0,0
9629,U.S. LEGISLATION COULD BAR JAPANESE DEALERS,"The House Banking Committee approved legislation to bar foreign securities firms from designation as primary dealers in U.S. government securities unless the relevant foreign government allows U.S. securities firms the same trading rights. The impact of the proposed legislation would be on three Japanese securities firms already doing business in the U.S., an aide to the sponsor of the provision Rep. Charles Schumer said. Japan would have six months to open its government securities markets to U.S. firms before the ban would start. Other foreign firms would meet the test of reciprocal access. The legislation was approved as part of a major trade bill, which the House will consider next month. The bill also has to be considered by the Senate and signed by the president. The three Japanese firms are Nomura Securities Co. and Daiwa Securities Co., which received approval from the U.S. Federal Reserve Board to serve as primary dealers, and Aubrey G. Lanston Co., owned by the Industrial Bank of Japan. Schumer, a New York Democrat, said the Fed would not be allowed to designate any new firms as primary dealers unless their government allows reciprocal access to U.S. companies. Both the House and Senate Banking Committees opposed the Fed action on the two Japanese firms. Reuter",0,0
6706,THERMO ELECTRON <TMO> UNIT GETS TURBINE ORDERS,"Thermo Electron Corp said its British subsidiary, Peter Brotherhood Ltd, received five mln dlrs in order for steam turbine and turbine generator systems during the first quarter of fiscal 1987. It said Peter Brotherhood's current backlog is 20 mln dlrs. Reuter",0,0
8168,BANK OF FRANCE SAYS NO MONEY MARKET TENDER TODAY,"The Bank of France will not hold a money market intervention tender today, ruling out a further cut in its 7-3/4 pct intervention rate, central bank sources said. At the tenders, depending on market conditions, the Bank injects liquidity into the market by buying up first category paper. But market sources said that while the recent franc performance leaves room for a further quarter point cut in the intervention rate there was plenty of market liquidity. The Bank cut its rate to 7-3/4 pct from eight pct on March 9, the first change since January 2. Interest rates also fell the same week in Britain, Belgium and Italy. REUTER",0,0
10905,ECONOMIC SPOTLIGHT - U.S. CONGRESS RAPS JAPAN,"The U.S. Congress is making Japan, with its enormous worldwide trade surplus, the symbol of the U.S. trade crisis and the focus of its efforts to turn around America's record trade deficit. ""Japan has come to symbolize what we fear most in trade: the challenge to our high technology industries, the threat of government nutured competition, and the multitude of barriers to our exports,"" Senate Democratic Leader Robert Byrd said. ""If we can find a way to come to terms with Japan over trade problems, we can manage our difficulties with other countries,"" the West Virginia Democrat said at a Senate Finance Committee hearing on the trade bill. Byrd and House Speaker Jim Wright, a Texas Democrat, have made trade legislation a priority this year and a wide-ranging bill is being readied for probable House approval next month. Japan's bilateral trade surplus jumped from 12 billion dlrs in 1980 to 62 billion dlrs last year. Its surplus rose to 8.14 billion dlrs in February from 5.7 billion dlrs in January. Congress points to the record 169 billion dlrs U.S. trade deficit in 1986 and the slow response in the trade imbalance to the dollar's decline in world currency markets as a reason to press Japan to buy more U.S. goods. They are particularly dismayed by the rapid deterioration in U.S. exports of sophisticated computer technology. In response to the growing anger and pressure by the U.S. semiconductor industry, President Reagan Friday announced he intended to raise tariffs as much as 3",0,0
4009,FORD MOTOR <F> DISTRIBUTES PROFIT SHARING,"Ford Motor COr said that profit-sharing checks were distributed to employees in its U.S. facilities. About 371 mln dlrs was distributed to 160,253 emplyees. The average payment per employee was more than 2,100 dlrs compared with 1,200 in 1985. Reuter",0,0
5437,J.W. MAYS INC <MAYS> 2ND QTR JAN 31 NET,"Shr 2.27 dlrs vs 74 cts Net 4,945,989 vs 1,612,624 Revs 28.2 mln vs 27.9 mln Six mths Shr 1.57 dlrs vs three cts Net 3,417,659 vs 73,614 Revs 47.0 mln vs 46.8 mln NOTE: Current periods include pretax gain of 4.3 mln dlrs from sale of leasehold of Glen Oaks store in Queens, N.Y. and gain of 1.9 mln dlrs from benefit of tax loss carryforwards. Year-ago six mths includes gain of 95,988 dlrs from refund of prior year's real estate taxes. Reuter",1,1
1550,GERMAN INSTITUTE SEES INFLATION RISING IN 1987,"The cost of living in West Germany will likely be about 0.5 pct higher on average in 1987 than in 1986, when the cost of living actually fell by an average 0.2 pct in the first recurrence of ""negative inflation"" since the 1950s, the HWWA economic research institute said. The re-emergence of inflation will result mainly from the fading of two factors which influenced the fall in the 1986 cost of living - the steep decline in both oil prices and the value of the dollar, the institute said in a report. The institute said inflation will see a rising trend in the course of 1987, but will average only 0.5 pct for the year as a whole because year on year rates will remain negative in the first part of 1987. Provisional inflation figures for February released last week showed the cost of living last month was 0.5 pct lower than in February 1986. In January prices had fallen 0.8 pct against the same month a year earlier. The HWWA said its forecast assumed the dollar would remain around 1.80 marks and oil prices would range between 15 and 17 dlrs per barrel. REUTER",0,0
11579,"TRIBUNE <TRB>, SCRIPPS <SCRP> EXCHANGE PAPERS","Tribune Co said it exchanged cash and the assets of eight of its Sunbelt Publishing Co community publications circulated in the Naples and Fort Myers, Fla., area for assets of nine community papers in suburban Tampa and St. Petersburg published by Gulf Coast Newspapers Inc. Gulf Coast is a subsidiary of the E.W. Scripps Co (doing business as Scripps Howard). No additional financial details were disclosed. Reuter",0,0
464,MASSACHUSETTS INVESTORS GROWTH STOCK FUND PAYOUT,Qtly div from income 5.1 cts vs 3.035 dlrs in prior qtr including capital gains of 2.978 dlrs Payable March 27 Record February 27 Reuter,1,1
14509,CCC CREDITS FOR BANGLADESH AMENDED - USDA,"The Commodity Credit Corporation (CCC) has reallocated 5.0 mln dlrs in credit guarantees previously earmarked for sales of U.S. wheat to provide coverage for sales of U.S. vegetable oil to Bangladesh, the U.S. Agriculture Department said. USDA said the action was taken at the request of the Bangladesh government and reduces the guarantee line authorized for wheat sales from 25.0 mln dlrs to 20.0 and creates a new line of 5.0 mln dlrs for vegetable oils. To be eligible for coverage under the CCC's Intermediate Export Credit Program, credit terms must be in excess of three years, but not more than seven years. All sales covered by the credit guarantees must be registered and shipped by September 30, 1987, USDA said. Reuter",0,0
10982,SABENA BEGINS BRUSSELS-TORONTO SERVICE,Sabena Belgian World Airlines said it began today three-times-weekly service between Brussels and Toronto. Sabena said it will fly combined passenger-freight flights non-stop into Toronto on Mondays and Thursdays. Sunday flights will stop in Montreal. Reuter,0,0
9903,MADAGASCAR COCOA PRODUCTION ESTIMATED HIGHER,"Madagascar's cocoa production is estimated 13 pct higher this year at 2,720 tonnes, up from 2,400 in 1986, Agriculture Ministry officials said. This improvement reflects the government's efforts over the last seven years to extend existing cocoa plantations and plant new higher yielding varieties, particularly at the northern tip of the island, they said. Last year, Madagascar exported 2,189 tonnes of high quality cocoa, up from 1,624 in 1985, the Trade Ministry said. This year's exports are estimated at 2,400 tonnes. Reuter",0,0
3935,IBM <IBM> FORMS TELECOMMUNICATIONS GROUP,"International Business Machines Corp said it formed a new business group to sell and support telecommunications products. Called the Telecommunications Marketing and Service organization, IBM said the group combines the U.S. direct sales, service and support operations of its Rolm Corp unit with the marketing support operations of its Information Systems Group. IBM said the new group is responsible for direct sales, installation and service of the Rolm product line as well as other IBM telecommunications products. IBM acquired Rolm, a Santa Clara, Calif.-based maker of telephone swichboards and other telecommunications equipment, in 1984. Analysts in the past have criticized IBM for not moving faster to integrate Rolm's telecommunications products with its computer systems. But Edward E. Lucente, an IBM vice president and group executive of the Information Systems Group, said in a statement, ""This is an important step toward providing a single IBM marketing and service organization to increase our focus on our customers' telecommunications products needs."" IBM said Jack W. Blumenstein, a Rolm vice president and head of its Business Communications Group, will take charge of the new telecommunications organization, which will operate as a unit within the Information Systems Group. Blumenstein was named an assistant group executive of the Information Systems Group and he will report to Lucente, IBM said. IBM said the new organization will oversee the technical and marketing supp",0,0
5580,COOPER LASER <ZAPS> RESCHEDULES ANNUAL MEETING,"Cooper LaserSonics Inc said it rescheduled its annual meeting to Monday, May 11, at the company's office in Santa Clara, Calif. The meeting had previously been set for May 14 in Palo Alto, the company said. Reuter",0,0
9249,CITIBANK LAUNCHES CURRENCY WARRANTS,"Citibank NA is issuing up to 50,000 currency warrants that give the holder a call right on U.S. Dollars from marks or yen, Citicorp Investment Bank Ltd said as sole manager. Each warrant, priced at 47.50 dlrs, gives the holder the right to purchase a nominal sum of 500 dlrs for either 182.50 marks or 149.50 yen between March 31, 1987 and March 31, 1989. The warrants will be listed in Luxembourg and pay date is March 31. Exercise, requiring one day's notice, must be for a minimum of 100 warrants through one currency only. REUTER",0,0
12476,BHF UNIT ISSUES 30 MLN AUSTRALIAN DLR EUROBOND,"und Frankfurter Bank (BHF) is raising 30 mln Australian dollars through a five-year bullet eurobond with a 14-1/4 pct coupon and priced at 101-1/4, sole manager BHF said. The bond, for BHF Finance Jersey Ltd, pays annual interest on April 28, and investors pay for the bond on the same day. It will mature on that day in 1992. The bond is guaranteed by the parent. Listing is in Luxembourg. Denominations are 1,000 and 10,000 dlrs. Yield at issue is 13.89 pct. No fees were stated. REUTER",0,0
8473,BANKERS HOPEFUL ON PHILIPPINE DEBT TALKS,"The Philippines and its commercial bank advisory committee will resume talks tomorrow on what bankers hope will be the final leg of negotiations for a 9.4 billion dlr debt rescheduling package. Bankers, attending the Inter-American Development Bank annual meeting here, said the two sides are still working on a plan that embraces Manila's proposal to pay interest partly with Philippine investment notes (PIN) instead of cash. One senior banker said he hoped that final agreement would be reached this week but cautioned that a number of major issues are still outstanding. The senior banker said that the remaining issues include interest rates and the exact form of the investment notes plan. However, bankers did not anticipate any accounting problems for this novel interest payment method. Deputy U.S. Comptoller of the Currency Robert Bench said last week that U.S. bank regulators also had no objection in principle to the PINs concept because Manila has guaranteed their ready conversion into cash. Reuter",0,0
4106,LYONNAISE DES EAUX FORECASTS 1987 PROFIT RISE,"Consolidated attributable net profit of Ste Lyonnaise des Eaux <LYOE.PA> is likely to rise by at least 10 pct this year from the 360 mln francs reported for 1986, Chairman Jerome Monod told a news conference. Group turnover should rise about seven pct from the 15.7 mln reported for this year, while group investments should total around 1.8 billion francs, somewhat above the 1.3 billion annual average of the past three years, he added. Investments will be aimed mainly at developing the group's leisure industry, health and communications activities, Monod said. In the leisure sector the group planned a joint development with Club Mediterranee <CMI.PA>, Club Med, of a 200 hectare pleasure park at Puisaye in the Yonne department of Eastern Central France, he said. Wholly-owned subsidiary Lyonnaise de Developpement Touristique would carry out the construction work and financial planning of the development which would be leased to Club Med as operator of the complex, he said. He gave no financial details but said leisure sector investments would total about 100 mln francs over the next three years. Investments in the communications industry would go mainly to develop the group's cable television activities and its 25 pct owned Metropole Television affiliate. Metropole recently won the concession to operate a sixth television channel in France. Financing requirement of Metropole would be about 700 mln francs over the next four years, of which Lyonaise des Eaux would provide about 17",1,1
3641,NORDIC INVESTMENT BANK ISSUES DANISH CROWN BOND,"Nordic Investment Bank is issuing a 300 mln Danish crown bond, due April 15, 1994, priced at par with an 11-1/4 pct coupon, lead manager Enskilda Securities said. The bonds are callable on April 15, 1992 at par and at any time for tax reasons. They will be sold in denominations of 20,000 crowns and listed in Luxembourg. Fees involve 1-1/4 pct for selling and 5/8 pct for management and underwriting combined, minus 1/8 pct for the co-leads. Payment date is April 15. The co-leads are Privatbanken A/S and Generale Bank Brussels. REUTER",0,0
11441,HANSON TRUST <HAN> SELLS UNIT,"Reichhold Chemicals Inc said it is part of a group that has purchased PCR Inc from Hanson Trust PLC's SCM Corp subsidiary. It said other group members include Jacksonville, Fla., businessman Jack C. Demetree and managers of PCR. Reichhold said it made a ""modest"" cash investment. PCR makes high-performance materials for a variety of industries. Reuter",0,0
2116,PEPSICO <PEP> UPGRADED BY KIDDER PEABODY,"Kidder Peabody and Co analyst Roy Burry issued a strong buy recommendation on Pepsico Inc, citing an improved profit outlook for both domestic soft drinks and Frito-Lay snack foods. Pepsico climbed 7/8 to 34-3/4 on 615,000 shares by midmorning. Burry forecast earnings of 2.00 dlrs per share in 1987 and 2.30 dlrs in 1988. In 1986 the company earned 1.75 dlrs per share. Burry previously had a sell recommendation on Pepsico. ""We're looking at 10 to 15 pct earnings growth for Frito-lay in 1987, a trend that should continue through the decade."" Reuter",1,1
8535,U.S. WILLING TO TALK TO MOSCOW ON WHEAT PRICE,"U.S. Agriculture undersecretary Dan Amstutz indicated the United States is willing talk with the Soviet Union about the competitiveness of U.S. wheat prices but would not discuss making U.S. wheat prices ""cheap."" ""There sometimes is a difference between being competitive and being cheap,"" Amstutz told a Senate Agriculture Appropriations hearing. Amstutz said the difference of opinion between Moscow and Washington last summer on the level of the U.S. subsidy offered on wheat to the Soviet Union, was over whether the U.S. wheat price was competitive or cheap. ""I think there is a (U.S.) willingness to explore this issue as it pertains to competitiveness,"" Amstutz said. However, Amstutz added that the United States would not be willing to discuss wheat prices with Moscow ""if the issue is being cheap."" Asked later by a reporter what he meant by the distinction between competitive and cheap, Amstutz would not elaborate. Amstutz said it is the U.S. judgment that the long-term grain agreement between the two countries calls for Moscow to buy at least four mln tonnes each of wheat and corn annually at ""prices in effect in this country."" Amstutz made the comments in response to a question from Sen. Charles Grassley, R-Iowa, about expanding the export enhancement program to include grain sales to the Soviet Union. Reuter",0,0
2529,ARGENTINE INFLATION ROSE 6.5 PCT IN FEBRUARY,"Argentina's cost of living index grew 6.5 pct in January, down from last month's 7.6 pct, the National Statistics Institute said. It said consumer prices rose 98.9 pct over the last 12 months, against 81.9 pct inflation in the calendar year 1986. Reuter",0,0
3232,CHECKROBOT <CKRB> GETS FINANCING,"CheckRobot Inc said it recieved four mln dlrs in financing through the private placement of convertible preferred stock. It said 2.8 mln dlrs of the financing has already been funded from existing shareholders, <Sensormatic Electronics Corp> and <Southeast Venture Capital Limited II>. Reuter",0,0
1243,INTERNATIONAL TECHNOLOGY <ITX> MAKES ACQUISITION,"International Technology Corp said it has purchased <Western Emergency Services Inc> in a pooling-of-interests transaction. International Technology, a hazardous materials management company, said it purchased Western Emergency, an environmental services firm, to offer a broader range of environmental services to the Gulf Coast area. Reuter",0,0
9187,BABCOCK INTERNATIONAL PLC <BABK.L> YEAR 1986,"Div 4.7p making 8.7, an increase of 13.9 pct Shr 16.3p vs 17.9p adjusted Pretax profit 37.09 mln stg vs 34.55 mln Net 22.12 mln vs 24.13 mln Interest payable 8.10 mln vs 5.35 mln Share of associated co's 6.88 mln vs 5.42 mln Turnover 1.22 billion stg vs 1.10 billion REUTER",1,1
4152,U.S. RETAIL SALES RISE 4.1 PCT IN FEBRUARY,"U.S. retail sales rose 4.77 billion dlrs, or 4.1 pct, in February to a seasonally adjusted 122.29 billion dlrs, the Commerce Department said. The increase came after a revised 7.4 pct drop in January sales to a level of 117.52 billion dlrs. The department previously reported January retail sales fell 5.8 pct. Excluding autos, retail sales in February were up 1.5 pct after falling by a revised 0.4 pct in January. Department spokesmen said the major cause for the revision downward in January sales was a weaker January auto dealer sales figure than originally estimated. Auto dealer sales were 26.91 billion dlrs in February, a 14.4 pct rise from January levels. But January sales dropped by 27.7 pct from December levels to 23.52 billion dlrs, more than the 22.4 pct fall originally reported. The expiration of the sales tax deduction under new tax laws on January 1 was the main reason for the drop in January sales, department spokesmen said. Sales of durable goods rose in February by 8.8 pct to 46.72 billion dlrs after dropping by 17.7 pct in January. Building materials rose 1.8 pct in February after falling by 1.7 pct in January. Non-durable goods sales rose by 1.3 pct to 75.58 billion dlrs in February after falling by 0.2 pct in January, the department said. General merchandise stores rose 1.4 pct after increasing sales by 1.6 pct in January, and department stores were up two pct in February after rising 1.5 pct in January. Food store sales increased 0.4 pct after declining by 1.0",0,0
